OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID,Year,Month
47,9,2016-01-02,p1175481,1,1300,c275598,2016,1
51,1,2016-01-02,p1012751,1,1350,c161685,2016,1
55,6,2016-01-02,p1072601,2,7400,c367340,2016,1
63,1,2016-01-02,p1012751,1,1350,c312185,2016,1
19,14,2016-01-02,p1012751,1,1350,c258537,2016,1
21,1,2016-01-02,p1005891,1,1750,c134441,2016,1
39,9,2016-01-02,p1072601,1,3700,c337831,2016,1
17,2,2016-01-02,p1072601,1,3700,c121303,2016,1
17,15,2016-01-02,p1097821,1,1000,c121303,2016,1
17,21,2016-01-02,p1012751,1,1350,c121303,2016,1
19,3,2016-01-02,p1072601,1,3700,c258537,2016,1
5,4,2016-01-03,p1005891,1,1750,c068245,2016,1
13,2,2016-01-03,p1012751,1,1350,c051771,2016,1
15,6,2016-01-03,p1097821,1,1000,c274736,2016,1
25,6,2016-01-03,p1072601,1,3700,c057902,2016,1
49,1,2016-01-03,p1097821,6,6000,c108900,2016,1
81,8,2016-01-03,p1097821,1,1000,c050169,2016,1
93,4,2016-01-03,p1097821,1,1000,c342823,2016,1
243,5,2016-01-04,p1175481,2,2600,c314144,2016,1
243,7,2016-01-04,p1005891,1,1950,c314144,2016,1
245,5,2016-01-04,p1005891,1,1950,c317547,2016,1
21,2,2016-01-04,p1097821,1,1000,c111738,2016,1
23,2,2016-01-04,p1072601,1,4600,c030869,2016,1
25,2,2016-01-04,p1072601,2,9200,c125381,2016,1
41,2,2016-01-04,p1097821,1,1000,c280766,2016,1
45,5,2016-01-04,p1012751,1,1350,c085558,2016,1
45,26,2016-01-04,p1175481,1,1300,c085558,2016,1
49,6,2016-01-04,p1072601,2,9200,c323180,2016,1
85,1,2016-01-04,p1072601,1,4600,c135606,2016,1
99,10,2016-01-04,p1097821,2,2000,c017650,2016,1
103,6,2016-01-04,p1072601,1,4600,c306915,2016,1
107,4,2016-01-04,p1097821,1,1000,c070800,2016,1
117,1,2016-01-04,p1175481,1,1300,c353494,2016,1
133,5,2016-01-04,p1072601,2,9200,c063771,2016,1
135,6,2016-01-04,p1175481,2,2600,c100815,2016,1
173,2,2016-01-04,p1012751,1,1350,c206400,2016,1
175,1,2016-01-04,p1175481,1,1300,c352212,2016,1
215,3,2016-01-04,p1005891,1,1950,c081327,2016,1
217,3,2016-01-04,p1072601,1,4600,c093176,2016,1
223,7,2016-01-04,p1012751,1,1350,c040445,2016,1
223,9,2016-01-04,p1005891,1,1950,c040445,2016,1
227,1,2016-01-04,p1012751,1,1350,c105413,2016,1
237,3,2016-01-04,p1097821,1,1000,c095448,2016,1
15,3,2016-01-04,p1072601,1,4600,c084237,2016,1
17,4,2016-01-04,p1005891,1,1950,c099839,2016,1
17,5,2016-01-04,p1072601,1,4600,c099839,2016,1
27,6,2016-01-04,p1072601,1,4600,c028666,2016,1
29,6,2016-01-04,p1072601,1,4600,c028666,2016,1
41,4,2016-01-04,p1072601,1,4600,c296998,2016,1
57,1,2016-01-04,p1175481,2,2600,c271006,2016,1
57,13,2016-01-04,p1012751,1,1350,c271006,2016,1
63,4,2016-01-04,p1175481,1,1300,c131055,2016,1
87,11,2016-01-04,p1005891,1,1950,c063176,2016,1
91,10,2016-01-04,p1012751,1,1350,c058288,2016,1
97,6,2016-01-04,p1012751,1,1350,c135481,2016,1
99,4,2016-01-04,p1005891,4,7800,c206248,2016,1
99,8,2016-01-04,p1175481,3,3900,c206248,2016,1
103,8,2016-01-04,p1175481,1,1300,c141777,2016,1
113,6,2016-01-04,p1005891,2,3900,c256610,2016,1
129,2,2016-01-04,p1005891,1,1950,c038180,2016,1
137,6,2016-01-04,p1175481,1,1300,c070348,2016,1
147,1,2016-01-04,p1072601,1,4600,c302963,2016,1
151,3,2016-01-04,p1012751,1,1350,c109889,2016,1
153,1,2016-01-04,p1175481,1,1300,c078549,2016,1
167,4,2016-01-04,p1175481,1,1300,c071649,2016,1
167,8,2016-01-04,p1012751,1,1350,c071649,2016,1
181,1,2016-01-04,p1012751,1,1350,c343257,2016,1
181,3,2016-01-04,p1072601,1,4600,c343257,2016,1
185,1,2016-01-04,p1097821,1,1000,c274375,2016,1
185,3,2016-01-04,p1175481,1,1300,c274375,2016,1
189,10,2016-01-04,p1175481,1,1300,c130228,2016,1
191,10,2016-01-04,p1175481,1,1300,c130228,2016,1
201,1,2016-01-04,p1072601,1,4600,c259666,2016,1
193,3,2016-01-04,p1072601,1,4600,c218664,2016,1
193,5,2016-01-04,p1005891,1,1950,c218664,2016,1
197,3,2016-01-04,p1072601,1,4600,c110521,2016,1
207,1,2016-01-04,p1072601,1,4600,c291862,2016,1
19,3,2016-01-05,p1072601,1,4600,c186143,2016,1
35,2,2016-01-05,p1175481,1,1300,c060131,2016,1
41,2,2016-01-05,p1072601,2,9200,c093697,2016,1
41,4,2016-01-05,p1005891,1,1950,c093697,2016,1
41,8,2016-01-05,p1175481,1,1300,c093697,2016,1
53,4,2016-01-05,p1012751,2,2700,c171257,2016,1
55,1,2016-01-05,p1097821,1,1000,c358320,2016,1
57,5,2016-01-05,p1005891,1,1950,c140683,2016,1
63,4,2016-01-05,p1012751,1,1350,c070348,2016,1
81,3,2016-01-05,p1012751,1,1350,c353616,2016,1
83,1,2016-01-05,p1175481,1,1300,c208697,2016,1
97,2,2016-01-05,p1012751,1,1350,c181972,2016,1
99,5,2016-01-05,p1005891,1,1950,c037998,2016,1
103,2,2016-01-05,p1005891,2,3900,c100815,2016,1
103,3,2016-01-05,p1072601,1,4600,c100815,2016,1
111,2,2016-01-05,p1175481,2,2600,c283989,2016,1
123,1,2016-01-05,p1175481,1,1300,c221347,2016,1
143,4,2016-01-05,p1012751,1,1350,c266280,2016,1
149,7,2016-01-05,p1005891,1,1950,c185841,2016,1
149,12,2016-01-05,p1012751,1,1350,c185841,2016,1
149,13,2016-01-05,p1175481,1,1300,c185841,2016,1
163,2,2016-01-05,p1005891,1,1950,c039743,2016,1
169,2,2016-01-05,p1175481,1,1300,c335053,2016,1
179,3,2016-01-05,p1175481,1,1300,c090124,2016,1
189,1,2016-01-05,p1175481,1,1300,c341969,2016,1
195,4,2016-01-05,p1072601,1,4600,c221444,2016,1
197,3,2016-01-05,p1175481,1,1300,c304973,2016,1
229,2,2016-01-05,p1072601,1,4600,c110521,2016,1
9,4,2016-01-05,p1012751,1,1350,c054396,2016,1
9,5,2016-01-05,p1005891,1,1950,c054396,2016,1
19,7,2016-01-05,p1005891,2,3900,c309773,2016,1
33,8,2016-01-05,p1005891,1,1950,c319603,2016,1
33,10,2016-01-05,p1175481,1,1300,c319603,2016,1
55,2,2016-01-05,p1072601,2,9200,c059876,2016,1
65,2,2016-01-05,p1005891,2,3900,c121138,2016,1
67,1,2016-01-05,p1175481,1,1300,c226242,2016,1
77,5,2016-01-05,p1012751,1,1350,c051771,2016,1
79,2,2016-01-05,p1012751,1,1350,c032944,2016,1
101,1,2016-01-05,p1072601,1,4600,c085328,2016,1
111,2,2016-01-05,p1072601,2,9200,c215200,2016,1
111,4,2016-01-05,p1005891,1,1950,c215200,2016,1
113,3,2016-01-05,p1012751,1,1350,c348181,2016,1
127,1,2016-01-05,p1012751,1,1350,c349533,2016,1
135,1,2016-01-05,p1072601,1,4600,c312185,2016,1
145,8,2016-01-06,p1005891,3,5850,c026507,2016,1
153,2,2016-01-06,p1072601,1,4600,c338921,2016,1
187,1,2016-01-06,p1072601,1,4600,c123918,2016,1
203,6,2016-01-06,p1005891,1,1950,c307480,2016,1
33,3,2016-01-06,p1175481,1,1300,c220028,2016,1
39,7,2016-01-06,p1097821,1,1000,c280766,2016,1
39,16,2016-01-06,p1005891,1,1950,c280766,2016,1
47,3,2016-01-06,p1005891,1,1950,c349653,2016,1
49,3,2016-01-06,p1005891,2,3900,c017741,2016,1
53,1,2016-01-06,p1012751,1,1350,c342774,2016,1
53,12,2016-01-06,p1005891,1,1950,c342774,2016,1
59,2,2016-01-06,p1175481,1,1300,c157116,2016,1
67,1,2016-01-06,p1072601,1,4600,c258537,2016,1
81,3,2016-01-06,p1072601,1,4600,c028666,2016,1
87,5,2016-01-06,p1012751,1,1350,c312325,2016,1
103,3,2016-01-06,p1012751,1,1350,c360455,2016,1
111,2,2016-01-06,p1097821,1,1000,c058487,2016,1
129,3,2016-01-06,p1175481,1,1300,c148366,2016,1
137,1,2016-01-06,p1005891,1,1950,c237261,2016,1
149,8,2016-01-06,p1012751,1,1350,c192457,2016,1
151,3,2016-01-06,p1072601,1,4600,c336759,2016,1
155,5,2016-01-06,p1005891,1,1950,c091352,2016,1
155,6,2016-01-06,p1072601,1,4600,c091352,2016,1
169,5,2016-01-06,p1175481,1,1300,c261935,2016,1
169,9,2016-01-06,p1072601,1,4600,c261935,2016,1
27,2,2016-01-06,p1012751,1,1350,c292114,2016,1
33,7,2016-01-06,p1175481,1,1300,c115806,2016,1
57,5,2016-01-06,p1012751,1,1350,c090124,2016,1
77,2,2016-01-06,p1175481,1,1300,c095888,2016,1
87,1,2016-01-06,p1175481,1,1300,c112428,2016,1
91,2,2016-01-06,p1012751,1,1350,c155920,2016,1
95,1,2016-01-06,p1005891,2,3900,c153787,2016,1
97,2,2016-01-06,p1005891,3,5850,c192172,2016,1
59,1,2016-01-07,p1012751,1,1350,c238056,2016,1
59,2,2016-01-07,p1175481,1,1300,c238056,2016,1
59,3,2016-01-07,p1005891,1,1950,c238056,2016,1
63,1,2016-01-07,p1072601,1,4600,c123874,2016,1
77,2,2016-01-07,p1005891,1,1950,c123195,2016,1
95,2,2016-01-07,p1072601,1,4600,c307396,2016,1
115,1,2016-01-07,p1072601,2,9200,c135606,2016,1
121,3,2016-01-07,p1005891,1,1950,c348181,2016,1
127,2,2016-01-07,p1005891,1,1950,c063176,2016,1
127,5,2016-01-07,p1175481,1,1300,c063176,2016,1
129,1,2016-01-07,p1175481,1,1300,c307070,2016,1
133,2,2016-01-07,p1175481,1,1300,c088828,2016,1
143,5,2016-01-07,p1012751,1,1350,c189316,2016,1
173,4,2016-01-07,p1175481,1,1300,c065066,2016,1
17,1,2016-01-07,p1072601,1,4600,c110521,2016,1
37,1,2016-01-07,p1072601,1,4600,c155875,2016,1
55,16,2016-01-07,p1005891,1,1950,c280418,2016,1
69,2,2016-01-07,p1072601,2,9200,c329445,2016,1
83,2,2016-01-07,p1012751,1,1350,c268330,2016,1
83,6,2016-01-07,p1175481,1,1300,c268330,2016,1
91,1,2016-01-07,p1005891,2,3900,c352730,2016,1
91,3,2016-01-07,p1175481,2,2600,c352730,2016,1
95,2,2016-01-07,p1005891,1,1950,c037932,2016,1
117,2,2016-01-07,p1175481,2,2600,c037999,2016,1
133,2,2016-01-07,p1005891,1,1950,c212211,2016,1
139,2,2016-01-07,p1175481,1,1300,c352212,2016,1
145,3,2016-01-07,p1175481,1,1300,c298592,2016,1
151,6,2016-01-07,p1005891,1,1950,c260290,2016,1
161,2,2016-01-07,p1005891,1,1950,c338224,2016,1
161,3,2016-01-07,p1175481,1,1300,c338224,2016,1
163,6,2016-01-07,p1072601,1,4600,c340239,2016,1
175,3,2016-01-07,p1175481,1,1300,c356815,2016,1
177,1,2016-01-07,p1175481,1,1300,c080508,2016,1
195,4,2016-01-07,p1072601,1,4600,c086983,2016,1
197,6,2016-01-07,p1097821,1,1000,c153211,2016,1
197,10,2016-01-07,p1005891,2,3900,c153211,2016,1
203,2,2016-01-07,p1072601,1,4600,c302963,2016,1
205,4,2016-01-07,p1072601,1,4600,c110521,2016,1
17,2,2016-01-07,p1175481,1,1300,c258537,2016,1
27,1,2016-01-07,p1175481,1,1300,c261933,2016,1
49,6,2016-01-07,p1012751,1,1350,c017650,2016,1
53,6,2016-01-07,p1175481,1,1300,c263277,2016,1
181,6,2016-01-08,p1072601,1,4600,c270755,2016,1
189,1,2016-01-08,p1072601,2,9200,c305393,2016,1
215,4,2016-01-08,p1012751,1,1350,c313987,2016,1
11,1,2016-01-08,p1072601,2,8924,c257932,2016,1
19,6,2016-01-08,p1005891,2,3900,c038886,2016,1
25,9,2016-01-08,p1012751,1,1350,c277016,2016,1
45,16,2016-01-08,p1005891,1,1950,c057298,2016,1
47,7,2016-01-08,p1175481,1,1300,c090006,2016,1
65,4,2016-01-08,p1175481,1,1300,c194094,2016,1
69,4,2016-01-08,p1072601,1,4600,c335275,2016,1
71,8,2016-01-08,p1175481,1,1300,c155936,2016,1
77,3,2016-01-08,p1012751,1,1350,c168775,2016,1
79,1,2016-01-08,p1072601,1,4600,c315780,2016,1
81,5,2016-01-08,p1012751,2,2700,c054396,2016,1
89,3,2016-01-08,p1175481,-1,-1300,c334322,2016,1
91,8,2016-01-08,p1072601,2,9200,c208377,2016,1
97,5,2016-01-08,p1175481,1,1300,c082866,2016,1
109,1,2016-01-08,p1072601,1,4600,c193651,2016,1
113,1,2016-01-08,p1072601,1,4600,c256847,2016,1
113,3,2016-01-08,p1097821,1,1000,c256847,2016,1
117,5,2016-01-08,p1072601,1,4600,c226168,2016,1
117,8,2016-01-08,p1005891,2,3900,c226168,2016,1
125,2,2016-01-08,p1072601,1,4600,c145247,2016,1
127,2,2016-01-08,p1012751,1,1350,c122996,2016,1
127,6,2016-01-08,p1005891,1,1950,c122996,2016,1
131,3,2016-01-08,p1072601,1,4600,c132676,2016,1
133,1,2016-01-08,p1072601,2,9200,c341597,2016,1
169,4,2016-01-08,p1175481,1,1300,c345762,2016,1
177,2,2016-01-08,p1175481,1,1300,c037261,2016,1
7,4,2016-01-08,p1005891,1,1950,c095560,2016,1
39,1,2016-01-08,p1175481,2,2600,c048405,2016,1
43,1,2016-01-08,p1005891,2,3900,c349783,2016,1
43,2,2016-01-08,p1175481,1,1300,c349783,2016,1
45,1,2016-01-08,p1072601,1,4600,c229861,2016,1
51,4,2016-01-08,p1175481,1,1300,c085186,2016,1
83,2,2016-01-08,p1175481,1,1300,c157116,2016,1
85,4,2016-01-08,p1175481,1,1300,c313441,2016,1
95,5,2016-01-08,p1005891,1,1950,c222322,2016,1
109,3,2016-01-08,p1072601,1,4600,c156419,2016,1
109,8,2016-01-08,p1005891,1,1950,c156419,2016,1
123,2,2016-01-08,p1005891,1,1950,c237565,2016,1
127,2,2016-01-08,p1072601,1,4600,c057792,2016,1
131,1,2016-01-08,p1072601,1,4600,c274126,2016,1
157,2,2016-01-08,p1072601,1,4600,c179219,2016,1
167,8,2016-01-08,p1012751,1,1350,c017754,2016,1
167,11,2016-01-08,p1175481,1,1300,c017754,2016,1
3,1,2016-01-09,p1072601,1,4600,c057902,2016,1
3,2,2016-01-09,p1175481,1,1300,c057902,2016,1
7,4,2016-01-09,p1175481,1,1300,c171257,2016,1
87,1,2016-01-09,p1072601,1,4600,c334413,2016,1
89,5,2016-01-09,p1005891,1,1950,c125014,2016,1
89,6,2016-01-09,p1175481,1,1300,c125014,2016,1
95,7,2016-01-09,p1175481,1,1300,c364899,2016,1
103,5,2016-01-09,p1005891,2,3900,c298549,2016,1
123,1,2016-01-09,p1175481,1,1300,c232687,2016,1
123,3,2016-01-09,p1005891,2,3900,c232687,2016,1
9,4,2016-01-09,p1072601,1,4600,c044231,2016,1
9,9,2016-01-09,p1175481,1,1300,c044231,2016,1
9,12,2016-01-09,p1005891,3,5850,c044231,2016,1
13,4,2016-01-09,p1175481,1,1300,c306915,2016,1
15,1,2016-01-09,p1012751,1,1350,c218997,2016,1
25,1,2016-01-09,p1005891,2,3900,c368012,2016,1
31,3,2016-01-09,p1072601,1,4600,c223372,2016,1
37,2,2016-01-09,p1012751,1,1350,c280471,2016,1
37,17,2016-01-09,p1005891,1,1950,c280471,2016,1
55,3,2016-01-09,p1097821,3,3000,c107853,2016,1
55,10,2016-01-09,p1005891,1,1950,c107853,2016,1
57,3,2016-01-09,p1012751,1,1350,c299230,2016,1
57,5,2016-01-09,p1097821,1,1000,c299230,2016,1
65,1,2016-01-09,p1012751,1,1350,c341095,2016,1
75,2,2016-01-09,p1072601,1,4600,c283989,2016,1
75,8,2016-01-09,p1175481,1,1300,c283989,2016,1
21,6,2016-01-09,p1097821,1,1000,c226725,2016,1
31,2,2016-01-09,p1072601,1,4600,c083862,2016,1
43,3,2016-01-09,p1012751,1,1350,c352730,2016,1
45,1,2016-01-09,p1072601,1,4600,c119748,2016,1
45,3,2016-01-09,p1097821,1,1000,c119748,2016,1
47,5,2016-01-09,p1072601,1,4600,c324337,2016,1
49,2,2016-01-09,p1175481,1,1300,c043530,2016,1
59,15,2016-01-09,p1005891,1,1950,c017672,2016,1
61,7,2016-01-09,p1175481,1,1300,c317839,2016,1
67,2,2016-01-09,p1097821,1,1000,c089400,2016,1
67,5,2016-01-09,p1005891,1,1950,c089400,2016,1
67,6,2016-01-09,p1175481,1,1300,c089400,2016,1
71,2,2016-01-09,p1072601,1,4600,c028666,2016,1
75,1,2016-01-09,p1097821,1,1000,c311266,2016,1
87,1,2016-01-09,p1012751,1,1350,c236759,2016,1
87,4,2016-01-09,p1175481,2,2600,c236759,2016,1
87,6,2016-01-09,p1005891,1,1950,c236759,2016,1
91,6,2016-01-09,p1175481,1,1300,c350776,2016,1
93,5,2016-01-09,p1175481,1,1300,c362893,2016,1
113,1,2016-01-09,p1175481,2,2600,c069371,2016,1
113,3,2016-01-09,p1005891,1,1950,c069371,2016,1
125,2,2016-01-09,p1005891,4,7800,c017538,2016,1
125,8,2016-01-09,p1012751,2,2700,c017538,2016,1
133,1,2016-01-09,p1072601,1,4600,c167520,2016,1
133,2,2016-01-09,p1012751,1,1350,c167520,2016,1
133,3,2016-01-09,p1175481,1,1300,c167520,2016,1
133,4,2016-01-09,p1005891,2,3900,c167520,2016,1
3,10,2016-01-09,p1175481,2,2600,c177887,2016,1
9,2,2016-01-10,p1072601,1,4600,c330406,2016,1
9,29,2016-01-10,p1175481,1,1300,c330406,2016,1
19,3,2016-01-10,p1072601,1,4600,c226603,2016,1
35,3,2016-01-10,p1175481,1,1300,c111750,2016,1
43,18,2016-01-10,p1012751,1,1350,c278247,2016,1
45,4,2016-01-10,p1005891,1,1950,c258782,2016,1
45,9,2016-01-10,p1175481,1,1300,c258782,2016,1
47,9,2016-01-10,p1005891,1,1950,c263277,2016,1
61,5,2016-01-10,p1005891,2,3900,c063941,2016,1
69,2,2016-01-10,p1005891,1,1950,c255589,2016,1
69,3,2016-01-10,p1072601,1,4600,c255589,2016,1
75,3,2016-01-10,p1072601,2,9200,c110521,2016,1
81,4,2016-01-10,p1005891,1,1950,c063176,2016,1
89,10,2016-01-10,p1175481,1,1300,c342774,2016,1
97,8,2016-01-10,p1012751,1,1350,c093176,2016,1
101,2,2016-01-10,p1175481,1,1300,c336439,2016,1
105,1,2016-01-10,p1072601,3,13800,c132501,2016,1
111,9,2016-01-10,p1175481,1,1300,c090006,2016,1
113,3,2016-01-10,p1072601,1,4600,c304195,2016,1
3,2,2016-01-10,p1072601,1,4600,c218286,2016,1
9,2,2016-01-10,p1175481,1,1300,c063593,2016,1
13,2,2016-01-10,p1072601,1,4600,c204015,2016,1
13,3,2016-01-10,p1175481,1,1300,c204015,2016,1
19,2,2016-01-10,p1005891,1,1950,c351428,2016,1
29,5,2016-01-10,p1097821,1,1000,c095391,2016,1
37,9,2016-01-10,p1072601,2,9200,c238991,2016,1
37,13,2016-01-10,p1097821,2,2000,c238991,2016,1
41,5,2016-01-10,p1005891,4,7800,c365459,2016,1
41,12,2016-01-10,p1175481,1,1300,c365459,2016,1
43,1,2016-01-10,p1072601,1,4600,c365956,2016,1
43,2,2016-01-10,p1175481,1,1300,c365956,2016,1
43,3,2016-01-10,p1097821,1,1000,c365956,2016,1
45,12,2016-01-10,p1012751,1,1350,c368084,2016,1
63,2,2016-01-10,p1072601,1,4600,c264371,2016,1
67,3,2016-01-10,p1005891,1,1950,c078075,2016,1
81,10,2016-01-10,p1097821,1,1000,c066141,2016,1
91,3,2016-01-10,p1005891,2,3900,c276284,2016,1
91,7,2016-01-10,p1175481,1,1300,c276284,2016,1
93,1,2016-01-10,p1072601,1,4600,c057902,2016,1
97,1,2016-01-10,p1005891,1,1950,c255595,2016,1
113,1,2016-01-10,p1012751,2,2700,c150670,2016,1
115,4,2016-01-10,p1097821,1,1000,c116443,2016,1
123,1,2016-01-10,p1097821,1,1000,c046178,2016,1
127,1,2016-01-10,p1097821,1,1000,c046178,2016,1
61,10,2016-01-11,p1005891,1,1950,c315433,2016,1
61,13,2016-01-11,p1175481,1,1300,c315433,2016,1
63,3,2016-01-11,p1175481,1,1300,c080508,2016,1
67,1,2016-01-11,p1012751,1,1350,c268330,2016,1
73,3,2016-01-11,p1175481,1,1300,c038315,2016,1
73,10,2016-01-11,p1005891,1,1950,c038315,2016,1
99,1,2016-01-11,p1072601,1,4150,c302963,2016,1
103,1,2016-01-11,p1072601,1,4150,c305167,2016,1
109,4,2016-01-11,p1005891,1,1950,c355506,2016,1
109,6,2016-01-11,p1072601,1,4150,c355506,2016,1
115,1,2016-01-11,p1012751,1,1350,c048405,2016,1
127,2,2016-01-11,p1175481,1,1300,c048774,2016,1
133,2,2016-01-11,p1072601,1,4150,c181972,2016,1
141,2,2016-01-11,p1005891,1,1950,c220756,2016,1
141,4,2016-01-11,p1175481,1,1300,c220756,2016,1
145,4,2016-01-11,p1005891,2,3900,c142261,2016,1
157,3,2016-01-11,p1072601,1,4150,c312185,2016,1
17,2,2016-01-11,p1012751,1,1350,c222080,2016,1
19,3,2016-01-11,p1072601,1,4150,c068423,2016,1
23,5,2016-01-11,p1072601,2,8300,c296998,2016,1
51,8,2016-01-11,p1097821,1,1000,c368172,2016,1
57,2,2016-01-11,p1175481,1,1300,c040668,2016,1
67,2,2016-01-11,p1012751,1,1350,c150417,2016,1
69,2,2016-01-11,p1072601,1,4150,c189316,2016,1
73,3,2016-01-11,p1005891,2,3900,c345078,2016,1
73,13,2016-01-11,p1175481,1,1300,c345078,2016,1
87,8,2016-01-11,p1175481,1,1300,c296737,2016,1
87,10,2016-01-11,p1005891,1,1950,c296737,2016,1
87,13,2016-01-11,p1012751,2,2700,c296737,2016,1
93,6,2016-01-11,p1072601,1,4150,c032944,2016,1
95,1,2016-01-11,p1072601,1,4150,c088320,2016,1
101,4,2016-01-11,p1005891,1,1950,c282277,2016,1
109,1,2016-01-11,p1005891,1,1950,c235016,2016,1
111,8,2016-01-11,p1175481,1,1300,c348181,2016,1
121,3,2016-01-11,p1072601,1,4150,c057902,2016,1
129,6,2016-01-11,p1012751,1,1350,c189576,2016,1
137,3,2016-01-11,p1012751,1,1350,c054232,2016,1
143,2,2016-01-11,p1175481,1,1300,c131272,2016,1
157,4,2016-01-11,p1012751,1,1350,c040668,2016,1
159,4,2016-01-11,p1072601,1,4150,c306915,2016,1
159,8,2016-01-11,p1012751,1,1350,c306915,2016,1
167,3,2016-01-11,p1072601,1,4150,c189316,2016,1
171,2,2016-01-11,p1012751,1,1350,c223840,2016,1
171,3,2016-01-11,p1072601,3,12450,c223840,2016,1
179,4,2016-01-11,p1097821,1,1000,c348181,2016,1
185,1,2016-01-11,p1072601,1,4150,c063771,2016,1
195,1,2016-01-11,p1072601,1,4150,c097121,2016,1
201,5,2016-01-11,p1072601,1,4150,c038572,2016,1
217,4,2016-01-11,p1175481,1,1300,c104743,2016,1
225,4,2016-01-11,p1005891,1,1950,c366888,2016,1
235,4,2016-01-11,p1072601,1,4150,c069623,2016,1
3,5,2016-01-11,p1005891,1,1950,c039165,2016,1
5,5,2016-01-11,p1005891,1,1950,c343257,2016,1
11,5,2016-01-11,p1072601,1,4150,c368129,2016,1
11,12,2016-01-11,p1012751,1,1350,c368129,2016,1
13,7,2016-01-11,p1097821,1,1000,c146132,2016,1
13,8,2016-01-11,p1175481,1,1300,c146132,2016,1
23,2,2016-01-11,p1072601,1,4150,c085186,2016,1
31,1,2016-01-11,p1175481,2,2600,c274203,2016,1
33,4,2016-01-11,p1005891,2,3900,c256610,2016,1
45,6,2016-01-11,p1005891,1,1950,c275598,2016,1
53,7,2016-01-11,p1097821,1,1000,c368172,2016,1
55,3,2016-01-11,p1005891,1,1950,c316488,2016,1
3,1,2016-01-12,p1175481,1,1300,c339507,2016,1
9,1,2016-01-12,p1005891,1,1950,c204231,2016,1
15,5,2016-01-12,p1012751,1,1350,c224604,2016,1
21,2,2016-01-12,p1175481,1,1300,c054365,2016,1
21,3,2016-01-12,p1005891,2,3900,c054365,2016,1
23,5,2016-01-12,p1072601,1,4150,c308745,2016,1
37,3,2016-01-12,p1072601,1,4150,c228889,2016,1
39,3,2016-01-12,p1175481,1,1300,c293590,2016,1
45,12,2016-01-12,p1012751,1,1350,c017544,2016,1
47,1,2016-01-12,p1005891,1,1950,c038174,2016,1
47,4,2016-01-12,p1175481,1,1300,c038174,2016,1
75,4,2016-01-12,p1175481,2,2600,c271006,2016,1
83,2,2016-01-12,p1097821,2,2000,c235203,2016,1
83,4,2016-01-12,p1005891,1,1950,c235203,2016,1
83,5,2016-01-12,p1175481,1,1300,c235203,2016,1
83,8,2016-01-12,p1012751,1,1350,c235203,2016,1
115,2,2016-01-12,p1175481,1,1300,c221347,2016,1
159,1,2016-01-12,p1072601,1,4150,c211169,2016,1
157,1,2016-01-12,p1097821,1,1000,c105246,2016,1
159,4,2016-01-12,p1175481,1,1300,c175118,2016,1
161,2,2016-01-12,p1072601,1,4150,c338921,2016,1
163,9,2016-01-12,p1005891,2,3900,c109889,2016,1
177,2,2016-01-12,p1005891,1,1950,c271462,2016,1
183,3,2016-01-12,p1072601,1,4150,c234998,2016,1
191,6,2016-01-12,p1175481,1,1300,c112142,2016,1
201,3,2016-01-12,p1005891,1,1950,c150417,2016,1
207,1,2016-01-12,p1012751,1,1350,c048405,2016,1
211,4,2016-01-12,p1097821,2,2000,c261935,2016,1
225,2,2016-01-12,p1072601,1,4150,c340239,2016,1
9,2,2016-01-12,p1012751,1,1350,c121138,2016,1
27,5,2016-01-12,p1005891,1,1950,c310553,2016,1
33,1,2016-01-12,p1012751,1,1350,c322763,2016,1
33,2,2016-01-12,p1175481,1,1300,c322763,2016,1
37,9,2016-01-12,p1005891,1,1950,c231043,2016,1
41,1,2016-01-12,p1072601,1,4150,c106015,2016,1
43,3,2016-01-12,p1175481,1,1300,c088439,2016,1
65,2,2016-01-12,p1072601,1,4150,c135606,2016,1
75,1,2016-01-12,p1005891,1,1950,c123874,2016,1
81,3,2016-01-12,p1072601,1,4150,c028666,2016,1
85,4,2016-01-12,p1072601,1,4150,c236759,2016,1
99,8,2016-01-12,p1097821,1,1000,c103446,2016,1
103,4,2016-01-12,p1005891,1,1950,c260402,2016,1
129,1,2016-01-12,p1175481,1,1300,c212034,2016,1
131,3,2016-01-12,p1072601,1,4370,c084237,2016,1
137,1,2016-01-12,p1175481,1,1300,c140124,2016,1
139,7,2016-01-12,p1175481,1,1300,c135760,2016,1
141,8,2016-01-12,p1012751,2,2700,c206248,2016,1
141,11,2016-01-12,p1175481,5,6500,c206248,2016,1
147,4,2016-01-12,p1005891,2,3900,c352730,2016,1
149,4,2016-01-12,p1097821,2,2000,c153528,2016,1
151,2,2016-01-12,p1097821,1,1000,c218664,2016,1
155,1,2016-01-12,p1175481,1,1300,c217179,2016,1
39,2,2016-01-13,p1175481,1,1300,c340690,2016,1
67,5,2016-01-13,p1005891,1,1950,c051125,2016,1
67,8,2016-01-13,p1175481,1,1300,c051125,2016,1
81,3,2016-01-13,p1175481,1,1300,c173976,2016,1
95,9,2016-01-13,p1175481,1,1300,c333692,2016,1
111,11,2016-01-13,p1175481,1,1300,c083607,2016,1
117,4,2016-01-13,p1097821,2,2000,c044380,2016,1
121,6,2016-01-13,p1005891,2,3900,c174605,2016,1
125,2,2016-01-13,p1072601,1,4150,c044598,2016,1
135,1,2016-01-13,p1072601,2,8300,c293190,2016,1
